entity	label
"http://dbpedia.org/resource/San_Esteban,_Camarines_Sur"	"San Esteban, Camarines Sur"
"http://dbpedia.org/resource/San_Esteban,_Chile"	"San Esteban, Chile"
"http://dbpedia.org/resource/San_Gregorio,_California"	"San Gregorio, California"
"http://dbpedia.org/resource/San_Gregorio,_Chile"	"San Gregorio, Chile"
http://dbpedia.org/resource/San_Gregorio_Atzompa	San Gregorio Atzompa
http://dbpedia.org/resource/San_Gregorio_Creek	San Gregorio Creek
http://dbpedia.org/resource/San_Gregorio_State_Beach	San Gregorio State Beach
http://dbpedia.org/resource/San_Gregorio_de_Nigua	San Gregorio de Nigua
http://dbpedia.org/resource/San_Gregorio_de_Polanco	San Gregorio de Polanco
"http://dbpedia.org/resource/San_Ildefonso,_Bulacan"	"San Ildefonso, Bulacan"
http://dbpedia.org/resource/San_Ildefonso_AmatlÌÁn	San Ildefonso AmatlÌÁn
http://dbpedia.org/resource/San_Ildefonso_Sola	San Ildefonso Sola
http://dbpedia.org/resource/San_Ildefonso_Villa_Alta	San Ildefonso Villa Alta
"http://dbpedia.org/resource/San_Javier,_Beni"	"San Javier, Beni"
"http://dbpedia.org/resource/San_Javier,_Misiones"	"San Javier, Misiones"
"http://dbpedia.org/resource/San_Javier,_RÌ_o_Negro_Province"	"San Javier, RÌ_o Negro Province"
"http://dbpedia.org/resource/San_Javier,_Sonora"	"San Javier, Sonora"
"http://dbpedia.org/resource/San_Javier,_Uruguay"	"San Javier, Uruguay"
http://dbpedia.org/resource/San_Javier_Library	San Javier Library
"http://dbpedia.org/resource/San_Javier_Municipality,_Beni"	"San Javier Municipality, Beni"
http://dbpedia.org/resource/San_Javier_de_Alpabamba_District	San Javier de Alpabamba District
"http://dbpedia.org/resource/San_Juan_Nepomuceno,_BolÌ_var"	"San Juan Nepomuceno, BolÌ_var"
http://dbpedia.org/resource/San_Llorente	San Llorente
http://dbpedia.org/resource/San_Lucas_AVA	San Lucas AVA
http://dbpedia.org/resource/San_Lucas_Island	San Lucas Island
"http://dbpedia.org/resource/San_Lucas_Municipality,_MichoacÌÁn"	"San Lucas Municipality, MichoacÌÁn"
http://dbpedia.org/resource/San_Lucas_Zoquiapam	San Lucas Zoquiapam
http://dbpedia.org/resource/San_NicolÌÁs_Buenos_Aires	San NicolÌÁs Buenos Aires
"http://dbpedia.org/resource/San_Pascual,_ÌÅvila"	"San Pascual, ÌÅvila"
http://dbpedia.org/resource/San_Pedro_y_San_Pablo_Ayutla	San Pedro y San Pablo Ayutla
"http://dbpedia.org/resource/San_Remigio,_Cebu"	"San Remigio, Cebu"
http://dbpedia.org/resource/San_RomÌÁn_(Amieva)	San RomÌÁn (Amieva)
http://dbpedia.org/resource/San_RomÌÁn_(Candamo)	San RomÌÁn (Candamo)
http://dbpedia.org/resource/San_RomÌÁn_de_Hornija	San RomÌÁn de Hornija
"http://dbpedia.org/resource/San_Roque,_Corrientes"	"San Roque, Corrientes"
http://dbpedia.org/resource/San_Roque_Club	San Roque Club
http://dbpedia.org/resource/San_Roque_Lake	San Roque Lake
http://dbpedia.org/resource/San_Roque_Lake_(Bolivia)	San Roque Lake (Bolivia)
"http://dbpedia.org/resource/San_Roque_West,_La_Union"	"San Roque West, La Union"
http://dbpedia.org/resource/San_Roque_de_Cumbaza_District	San Roque de Cumbaza District
http://dbpedia.org/resource/San_Roque_de_Riomiera	San Roque de Riomiera
http://dbpedia.org/resource/San_SebastiÌÁn_Cathedral	San SebastiÌÁn Cathedral
"http://dbpedia.org/resource/San_Simon,_Arizona"	"San Simon, Arizona"
http://dbpedia.org/resource/San_Simon_Valley	San Simon Valley
"http://dbpedia.org/resource/San_Teodoro,_Rome"	"San Teodoro, Rome"
"http://dbpedia.org/resource/San_Vicente,_Ilocos_Sur"	"San Vicente, Ilocos Sur"
"http://dbpedia.org/resource/San_Vicente,_Moravia"	"San Vicente, Moravia"
"http://dbpedia.org/resource/San_Vicente,_San_Jose,_Camarines_Sur"	"San Vicente, San Jose, Camarines Sur"
http://dbpedia.org/resource/San_Vicente_(volcano)	San Vicente (volcano)
"http://dbpedia.org/resource/San_Vicente_Canton,_Bolivia"	"San Vicente Canton, Bolivia"
"http://dbpedia.org/resource/San_Vicente_Canton,_Ecuador"	"San Vicente Canton, Ecuador"
http://dbpedia.org/resource/San_Vicente_CoatlÌÁn	San Vicente CoatlÌÁn
http://dbpedia.org/resource/San_Vicente_NuÌ±Ì_	San Vicente NuÌ±Ì_
http://dbpedia.org/resource/San_Vicente_de_ChucurÌ_	San Vicente de ChucurÌ_
http://dbpedia.org/resource/San_Vicente_de_Tagua_Tagua	San Vicente de Tagua Tagua
http://dbpedia.org/resource/San_Vicente_del_Raspeig_/_Sant_Vicent_del_Raspeig	San Vicente del Raspeig / Sant Vicent del Raspeig
"http://dbpedia.org/resource/Sancy,_Meurthe-et-Moselle"	"Sancy, Meurthe-et-Moselle"
"http://dbpedia.org/resource/Sancy,_Seine-et-Marne"	"Sancy, Seine-et-Marne"
http://dbpedia.org/resource/Sancy-les-Cheminots	Sancy-les-Cheminots
http://dbpedia.org/resource/Sancy-lÌ¬s-Provins	Sancy-lÌ¬s-Provins
http://dbpedia.org/resource/Sand_Point_(Lake_Temagami)	Sand Point (Lake Temagami)
http://dbpedia.org/resource/Sand_Point_Light	Sand Point Light
http://dbpedia.org/resource/Sand_Point_and_Middle_Hope	Sand Point and Middle Hope
"http://dbpedia.org/resource/Sanda,_HyÅçgo"	"Sanda, HyÅçgo"
"http://dbpedia.org/resource/Sanders,_Arizona"	"Sanders, Arizona"
"http://dbpedia.org/resource/Sanders,_Indiana"	"Sanders, Indiana"
"http://dbpedia.org/resource/SandnessjÌüen_Airport,_Stokka"	"SandnessjÌüen Airport, Stokka"
"http://dbpedia.org/resource/Sandon,_Essex"	"Sandon, Essex"
"http://dbpedia.org/resource/Sandon,_Staffordshire"	"Sandon, Staffordshire"
http://dbpedia.org/resource/Sandon_County	Sandon County
http://dbpedia.org/resource/Sandur_State	Sandur State
http://dbpedia.org/resource/Sanhe_Hui_Ethnic_Township	Sanhe Hui Ethnic Township
http://dbpedia.org/resource/Sanhe_Manchu_and_Korean_Ethnic_Township	Sanhe Manchu and Korean Ethnic Township
"http://dbpedia.org/resource/Sanhe_Township,_Baicheng"	"Sanhe Township, Baicheng"
"http://dbpedia.org/resource/Sanhe_Township,_Gansu"	"Sanhe Township, Gansu"
"http://dbpedia.org/resource/Sanhe_Township,_Heilongjiang"	"Sanhe Township, Heilongjiang"
"http://dbpedia.org/resource/Sanhe_Township,_Kangding_County"	"Sanhe Township, Kangding County"
"http://dbpedia.org/resource/Sanhe_Township,_Tongjiang_County"	"Sanhe Township, Tongjiang County"
"http://dbpedia.org/resource/Sanhe_Township,_Xuanhan_County"	"Sanhe Township, Xuanhan County"
"http://dbpedia.org/resource/Sanhe_Township,_Yingjing_County"	"Sanhe Township, Yingjing County"
http://dbpedia.org/resource/Sanjak_of_Albania	Sanjak of Albania
http://dbpedia.org/resource/Sanjan_(Gujarat)	Sanjan (Gujarat)
http://dbpedia.org/resource/Sankt_Jakob_im_Rosental	Sankt Jakob im Rosental
http://dbpedia.org/resource/Sankt_Jakob_im_Walde	Sankt Jakob im Walde
http://dbpedia.org/resource/Sankt_Jakob_in_Haus	Sankt Jakob in Haus
http://dbpedia.org/resource/Sankt_Veit_an_der_GÌ_lsen	Sankt Veit an der GÌ_lsen
http://dbpedia.org/resource/Sankt_Veit_im_Innkreis	Sankt Veit im Innkreis
http://dbpedia.org/resource/Sankt_Veit_im_MÌ_hlkreis	Sankt Veit im MÌ_hlkreis
http://dbpedia.org/resource/Sankt_Veit_im_Pongau	Sankt Veit im Pongau
http://dbpedia.org/resource/Sankt_Veit_in_Defereggen	Sankt Veit in Defereggen
http://dbpedia.org/resource/Sant_Boi_Bridge	Sant Boi Bridge
http://dbpedia.org/resource/Santa_Fe_Depot_(Oklahoma_City)	Santa Fe Depot (Oklahoma City)
http://dbpedia.org/resource/Santa_Fe_Depot_(San_Diego)	Santa Fe Depot (San Diego)
"http://dbpedia.org/resource/Santa_Gertrudis,_Oaxaca"	"Santa Gertrudis, Oaxaca"
http://dbpedia.org/resource/Santa_Gertrudis-Boca_del_Infierno_Provincial_Park	Santa Gertrudis-Boca del Infierno Provincial Park
http://dbpedia.org/resource/Santa_Gertrudis_(municipality)	Santa Gertrudis (municipality)
"http://dbpedia.org/resource/Santa_Laura,_Pichilemu"	"Santa Laura, Pichilemu"
"http://dbpedia.org/resource/Santa_Margarita,_California"	"Santa Margarita, California"
http://dbpedia.org/resource/Santa_Maria_Maior_(Lisbon)	Santa Maria Maior (Lisbon)
http://dbpedia.org/resource/Santa_Marta_de_Magasca	Santa Marta de Magasca
http://dbpedia.org/resource/Santa_Marta_del_Cerro	Santa Marta del Cerro
http://dbpedia.org/resource/Santa_MarÌ_a_del_Mar_(Peru)	Santa MarÌ_a del Mar (Peru)
"http://dbpedia.org/resource/Santa_Rita,_CoclÌ©"	"Santa Rita, CoclÌ©"
"http://dbpedia.org/resource/Santa_Rita,_MaranhÌ£o"	"Santa Rita, MaranhÌ£o"
"http://dbpedia.org/resource/Santa_Rita,_Montana"	"Santa Rita, Montana"
"http://dbpedia.org/resource/Santa_Rita,_PanamÌÁ_Oeste"	"Santa Rita, PanamÌÁ Oeste"
"http://dbpedia.org/resource/Santa_Rita,_Texas"	"Santa Rita, Texas"
http://dbpedia.org/resource/Santa_Rita_(El_Torno)	Santa Rita (El Torno)
http://dbpedia.org/resource/Santa_Rita_Jail	Santa Rita Jail
http://dbpedia.org/resource/Santa_Rita_de_Siguas_District	Santa Rita de Siguas District
http://dbpedia.org/resource/Santa_Rita_do_Tocantins	Santa Rita do Tocantins
http://dbpedia.org/resource/Santa_Rita_do_Trivelato	Santa Rita do Trivelato
http://dbpedia.org/resource/Santa_Teresa_del_Tuy	Santa Teresa del Tuy
"http://dbpedia.org/resource/Santa_Teresita,_Batangas"	"Santa Teresita, Batangas"
"http://dbpedia.org/resource/Santa_Teresita,_Buenos_Aires"	"Santa Teresita, Buenos Aires"
"http://dbpedia.org/resource/Santo_Domingo,_ChiriquÌ_"	"Santo Domingo, ChiriquÌ_"
"http://dbpedia.org/resource/Santo_Domingo,_Cuba"	"Santo Domingo, Cuba"
"http://dbpedia.org/resource/Santo_Domingo,_Los_Santos"	"Santo Domingo, Los Santos"
"http://dbpedia.org/resource/Santo_Domingo,_San_Luis_PotosÌ_"	"Santo Domingo, San Luis PotosÌ_"
http://dbpedia.org/resource/Santo_Domingo_District	Santo Domingo District
http://dbpedia.org/resource/Santo_Domingo_River	Santo Domingo River
http://dbpedia.org/resource/Santo_Domingo_River_(Chiapas)	Santo Domingo River (Chiapas)
http://dbpedia.org/resource/Santo_Domingo_River_(Oaxaca)	Santo Domingo River (Oaxaca)
http://dbpedia.org/resource/Santo_Domingo_River_(Papaloapan)	Santo Domingo River (Papaloapan)
http://dbpedia.org/resource/Santo_Domingo_TonalÌÁ	Santo Domingo TonalÌÁ
http://dbpedia.org/resource/Santo_Domingo_convent	Santo Domingo convent
http://dbpedia.org/resource/Santo_Domingo_de_Acobamba_District	Santo Domingo de Acobamba District
http://dbpedia.org/resource/Santo_Domingo_de_Capillas_District	Santo Domingo de Capillas District
http://dbpedia.org/resource/Santo_Domingo_de_Silos	Santo Domingo de Silos
http://dbpedia.org/resource/Santo_Domingo_de_la_Capilla_District	Santo Domingo de la Capilla District
http://dbpedia.org/resource/Santo_Domingo_de_los_Olleros_District	Santo Domingo de los Olleros District
http://dbpedia.org/resource/Santo_Domingo_de_los_TsÌÁchilas_Province	Santo Domingo de los TsÌÁchilas Province
"http://dbpedia.org/resource/Santo_Tomas,_Isabela"	"Santo Tomas, Isabela"
"http://dbpedia.org/resource/Santo_Tomas,_Menorca"	"Santo Tomas, Menorca"
"http://dbpedia.org/resource/Santo_Tomas,_Pampanga"	"Santo Tomas, Pampanga"
"http://dbpedia.org/resource/Santo_Tomas,_Pangasinan"	"Santo Tomas, Pangasinan"
"http://dbpedia.org/resource/Santurce,_Argentina"	"Santurce, Argentina"
"http://dbpedia.org/resource/Santurce,_San_Juan,_Puerto_Rico"	"Santurce, San Juan, Puerto Rico"
"http://dbpedia.org/resource/Sapa-Sapa,_Tawi-Tawi"	"Sapa-Sapa, Tawi-Tawi"
"http://dbpedia.org/resource/Saran,_Kohgiluyeh_and_Boyer-Ahmad"	"Saran, Kohgiluyeh and Boyer-Ahmad"
"http://dbpedia.org/resource/Saravan,_Armenia"	"Saravan, Armenia"
"http://dbpedia.org/resource/Saravan,_Gilan"	"Saravan, Gilan"
http://dbpedia.org/resource/Saravan_Rural_District	Saravan Rural District
"http://dbpedia.org/resource/Sark,_Razavi_Khorasan"	"Sark, Razavi Khorasan"
"http://dbpedia.org/resource/Sarmiento_Department,_Santiago_del_Estero"	"Sarmiento Department, Santiago del Estero"
http://dbpedia.org/resource/Sarmiento_Lake	Sarmiento Lake
"http://dbpedia.org/resource/Sarus,_Iran"	"Sarus, Iran"
http://dbpedia.org/resource/Sati-ye_Olya	Sati-ye Olya
http://dbpedia.org/resource/Sati-ye_Sofla	Sati-ye Sofla
http://dbpedia.org/resource/Sati-ye_Vosta	Sati-ye Vosta
http://dbpedia.org/resource/Sault_Ste._Marie_International_Bridge	Sault Ste. Marie International Bridge
http://dbpedia.org/resource/Sawgrass_Mills	Sawgrass Mills
"http://dbpedia.org/resource/Sawtell,_New_South_Wales"	"Sawtell, New South Wales"
"http://dbpedia.org/resource/Saxon,_California"	"Saxon, California"
"http://dbpedia.org/resource/Saxon,_Switzerland"	"Saxon, Switzerland"
"http://dbpedia.org/resource/Saxon,_West_Virginia"	"Saxon, West Virginia"
"http://dbpedia.org/resource/Saxon_(CDP),_Wisconsin"	"Saxon (CDP), Wisconsin"
http://dbpedia.org/resource/Saxon_River	Saxon River
http://dbpedia.org/resource/Sayn-Wittgenstein	Sayn-Wittgenstein
"http://dbpedia.org/resource/Sceaux,_Hauts-de-Seine"	"Sceaux, Hauts-de-Seine"
"http://dbpedia.org/resource/Sceaux,_Yonne"	"Sceaux, Yonne"
http://dbpedia.org/resource/Sceaux-d'Anjou	Sceaux-d'Anjou
http://dbpedia.org/resource/Sceaux-du-GÌ¢tinais	Sceaux-du-GÌ¢tinais
http://dbpedia.org/resource/Sceaux-sur-Huisne	Sceaux-sur-Huisne
"http://dbpedia.org/resource/Scheidegg,_Bavaria"	"Scheidegg, Bavaria"
http://dbpedia.org/resource/Schmidt_(volcano)	Schmidt (volcano)
http://dbpedia.org/resource/Schmidt_Block	Schmidt Block
http://dbpedia.org/resource/Schubert_(Mercurian_crater)	Schubert (Mercurian crater)
http://dbpedia.org/resource/Schulze_Baking_Company_Plant	Schulze Baking Company Plant
http://dbpedia.org/resource/Schwabach_(Rednitz)	Schwabach (Rednitz)
http://dbpedia.org/resource/Schwarzkopf_(Bavarian_Forest)	Schwarzkopf (Bavarian Forest)
http://dbpedia.org/resource/Schwarzkopf_(Spessart)	Schwarzkopf (Spessart)
http://dbpedia.org/resource/Schweizer-Reneke	Schweizer-Reneke
http://dbpedia.org/resource/ScienceWorks_Museum_(Ashland)	ScienceWorks Museum (Ashland)
http://dbpedia.org/resource/Scienceworks_(Melbourne)	Scienceworks (Melbourne)
http://dbpedia.org/resource/Scimitar_Glacier	Scimitar Glacier
http://dbpedia.org/resource/Scott_Field_(Oklahoma)	Scott Field (Oklahoma)
http://dbpedia.org/resource/Scott_Field_Historic_District	Scott Field Historic District
http://dbpedia.org/resource/Screamin'_Demon	Screamin' Demon
http://dbpedia.org/resource/Sea_Lion_Caves	Sea Lion Caves
http://dbpedia.org/resource/Sea_Lion_Tarn	Sea Lion Tarn
http://dbpedia.org/resource/Seaway_International_Bridge	Seaway International Bridge
http://dbpedia.org/resource/Sebasteia_(theme)	Sebasteia (theme)
http://dbpedia.org/resource/Sedd_el_Bahr	Sedd el Bahr
"http://dbpedia.org/resource/Seefeld,_Bavaria"	"Seefeld, Bavaria"
"http://dbpedia.org/resource/Seefeld,_Schleswig-Holstein"	"Seefeld, Schleswig-Holstein"
"http://dbpedia.org/resource/Sego,_Utah"	"Sego, Utah"
http://dbpedia.org/resource/Selkirk_Mountains	Selkirk Mountains
http://dbpedia.org/resource/Sellwood-Moreland_Library	Sellwood-Moreland Library
http://dbpedia.org/resource/Sellwood_Branch_YMCA	Sellwood Branch YMCA
http://dbpedia.org/resource/Sellwood_Bridge	Sellwood Bridge
http://dbpedia.org/resource/Sellwood_Park	Sellwood Park
http://dbpedia.org/resource/Sellwood_Riverfront_Park	Sellwood Riverfront Park
http://dbpedia.org/resource/Sense_(river)	Sense (river)
"http://dbpedia.org/resource/Serow,_Iran"	"Serow, Iran"
"http://dbpedia.org/resource/Serpentine,_Victoria"	"Serpentine, Victoria"
http://dbpedia.org/resource/Serpentine_Dam_(Tasmania)	Serpentine Dam (Tasmania)
http://dbpedia.org/resource/Serpentine_Dam_(Western_Australia)	Serpentine Dam (Western Australia)
http://dbpedia.org/resource/Serrano_(restaurant)	Serrano (restaurant)
"http://dbpedia.org/resource/Serravalle,_Switzerland"	"Serravalle, Switzerland"
http://dbpedia.org/resource/Serravalle_a_Po	Serravalle a Po
http://dbpedia.org/resource/Seventh_Avenue_(Islamabad)	Seventh Avenue (Islamabad)
http://dbpedia.org/resource/Seventh_Avenue_(Manhattan)	Seventh Avenue (Manhattan)
"http://dbpedia.org/resource/Severin,_Bjelovar-Bilogora_County"	"Severin, Bjelovar-Bilogora County"
"http://dbpedia.org/resource/Severin,_Germany"	"Severin, Germany"
http://dbpedia.org/resource/Severin_County	Severin County
http://dbpedia.org/resource/Severin_na_Kupi	Severin na Kupi
"http://dbpedia.org/resource/Seville_Grove,_Western_Australia"	"Seville Grove, Western Australia"
"http://dbpedia.org/resource/Sewell,_Bedfordshire"	"Sewell, Bedfordshire"
"http://dbpedia.org/resource/Sewell,_Chile"	"Sewell, Chile"
"http://dbpedia.org/resource/Sewell,_New_Jersey"	"Sewell, New Jersey"
http://dbpedia.org/resource/Seyhan_River	Seyhan River
"http://dbpedia.org/resource/Shabu,_Iran"	"Shabu, Iran"
"http://dbpedia.org/resource/Shaftesbury,_Newport"	"Shaftesbury, Newport"
http://dbpedia.org/resource/Shaftesbury_Theatre	Shaftesbury Theatre
"http://dbpedia.org/resource/Shah,_Ras_al-Khaimah"	"Shah, Ras al-Khaimah"
http://dbpedia.org/resource/Shah_Marz	Shah Marz
http://dbpedia.org/resource/Shahr-e_Babak	Shahr-e Babak
http://dbpedia.org/resource/Shahr-e_Babak_County	Shahr-e Babak County
http://dbpedia.org/resource/Shahrak-e_Qalat	Shahrak-e Qalat
http://dbpedia.org/resource/Shamokin_Creek	Shamokin Creek
"http://dbpedia.org/resource/Shamus,_Iran"	"Shamus, Iran"
http://dbpedia.org/resource/Shan_Hills	Shan Hills
"http://dbpedia.org/resource/Shandi,_Khuzestan"	"Shandi, Khuzestan"
http://dbpedia.org/resource/Shannon_River_(Minnesota)	Shannon River (Minnesota)
http://dbpedia.org/resource/Shannon_River_(Western_Australia)	Shannon River (Western Australia)
http://dbpedia.org/resource/Sharansky_District	Sharansky District
"http://dbpedia.org/resource/Sharps,_Virginia"	"Sharps, Virginia"
http://dbpedia.org/resource/Shaver_Lake	Shaver Lake
http://dbpedia.org/resource/Shayengan	Shayengan
http://dbpedia.org/resource/Shenyang‰ÛÒDalian_Expressway	Shenyang‰ÛÒDalian Expressway
http://dbpedia.org/resource/Shenzhen_University_Station	Shenzhen University Station
"http://dbpedia.org/resource/Shepard_Industrial,_Calgary"	"Shepard Industrial, Calgary"
"http://dbpedia.org/resource/Shepard_Settlement,_New_York"	"Shepard Settlement, New York"
http://dbpedia.org/resource/Shepard_State_Park	Shepard State Park
http://dbpedia.org/resource/Shiawassee_River	Shiawassee River
http://dbpedia.org/resource/Ship_Canal_Bridge	Ship Canal Bridge
http://dbpedia.org/resource/Shipka_(military_base)	Shipka (military base)
http://dbpedia.org/resource/Shipka_(town)	Shipka (town)
"http://dbpedia.org/resource/Shir_Khan,_Kermanshah"	"Shir Khan, Kermanshah"
"http://dbpedia.org/resource/Shir_Khan,_Razavi_Khorasan"	"Shir Khan, Razavi Khorasan"
http://dbpedia.org/resource/Shir_Khan_Bandar	Shir Khan Bandar
http://dbpedia.org/resource/Shir_Khond	Shir Khond
http://dbpedia.org/resource/Shir_Khun	Shir Khun
"http://dbpedia.org/resource/Shira,_Iran"	"Shira, Iran"
"http://dbpedia.org/resource/Shira,_Nigeria"	"Shira, Nigeria"
http://dbpedia.org/resource/Shire_of_Esk	Shire of Esk
http://dbpedia.org/resource/Shire_of_Yalgoo	Shire of Yalgoo
http://dbpedia.org/resource/Shire_of_Yea	Shire of Yea
"http://dbpedia.org/resource/Shiroishi,_Saga"	"Shiroishi, Saga"
"http://dbpedia.org/resource/Shiroishi-ku,_Sapporo"	"Shiroishi-ku, Sapporo"
http://dbpedia.org/resource/Shrine_of_Our_Lady_of_Madhu	Shrine of Our Lady of Madhu
http://dbpedia.org/resource/Shunga_Empire	Shunga Empire
"http://dbpedia.org/resource/Shush,_Chaharmahal_and_Bakhtiari"	"Shush, Chaharmahal and Bakhtiari"
http://dbpedia.org/resource/Shush-e_Sofla	Shush-e Sofla
http://dbpedia.org/resource/Shush_County	Shush County
http://dbpedia.org/resource/Siah_Piran-e_Kasmai	Siah Piran-e Kasmai
"http://dbpedia.org/resource/Siah_Push,_Ardabil"	"Siah Push, Ardabil"
http://dbpedia.org/resource/Siayan_Island	Siayan Island
"http://dbpedia.org/resource/Sib,_Khuzestan"	"Sib, Khuzestan"
http://dbpedia.org/resource/Sibiti_Airport	Sibiti Airport
"http://dbpedia.org/resource/Sidra,_Libya"	"Sidra, Libya"
"http://dbpedia.org/resource/Sidra,_SokÌ_Åâka_County"	"Sidra, SokÌ_Åâka County"
http://dbpedia.org/resource/Sidra_Tower	Sidra Tower
http://dbpedia.org/resource/Sierra_de_la_Culebra	Sierra de la Culebra
"http://dbpedia.org/resource/Sijan,_Alborz"	"Sijan, Alborz"
"http://dbpedia.org/resource/Sijan,_Golestan"	"Sijan, Golestan"
"http://dbpedia.org/resource/Sika,_Burkina_Faso"	"Sika, Burkina Faso"
"http://dbpedia.org/resource/Sika,_Iran"	"Sika, Iran"
http://dbpedia.org/resource/Sila_National_Park	Sila National Park
http://dbpedia.org/resource/Silas_Deane_House	Silas Deane House
http://dbpedia.org/resource/Silla	Silla
"http://dbpedia.org/resource/Sillery,_Marne"	"Sillery, Marne"
http://dbpedia.org/resource/Silurian_Hills	Silurian Hills
http://dbpedia.org/resource/Silver_Bullet_(roller_coaster)	Silver Bullet (roller coaster)
"http://dbpedia.org/resource/Silver_City,_California"	"Silver City, California"
"http://dbpedia.org/resource/Silver_City,_Idaho"	"Silver City, Idaho"
"http://dbpedia.org/resource/Silver_City,_Nevada"	"Silver City, Nevada"
"http://dbpedia.org/resource/Silver_City,_Oklahoma"	"Silver City, Oklahoma"
"http://dbpedia.org/resource/Silver_City,_Utah"	"Silver City, Utah"
http://dbpedia.org/resource/Silver_City_Highway	Silver City Highway
http://dbpedia.org/resource/Silver_Star_(roller_coaster)	Silver Star (roller coaster)
http://dbpedia.org/resource/Silver_Star_Mountain_Resort	Silver Star Mountain Resort
http://dbpedia.org/resource/Silver_Star_Provincial_Park	Silver Star Provincial Park
"http://dbpedia.org/resource/Sima,_Hungary"	"Sima, Hungary"
"http://dbpedia.org/resource/Sima,_Nepal"	"Sima, Nepal"
http://dbpedia.org/resource/Sima_Hydroelectric_Power_Station	Sima Hydroelectric Power Station
"http://dbpedia.org/resource/Simplon,_Valais"	"Simplon, Valais"
http://dbpedia.org/resource/Simplon_(Paris_MÌ©tro)	Simplon (Paris MÌ©tro)
http://dbpedia.org/resource/Simplon_Pass	Simplon Pass
http://dbpedia.org/resource/Sinava_Cheshmeh	Sinava Cheshmeh
"http://dbpedia.org/resource/Sinn,_Hesse"	"Sinn, Hesse"
http://dbpedia.org/resource/Sir_Kand	Sir Kand
http://dbpedia.org/resource/Sirocco_(restaurant)	Sirocco (restaurant)
"http://dbpedia.org/resource/Sissy,_Aisne"	"Sissy, Aisne"
"http://dbpedia.org/resource/Sites,_California"	"Sites, California"
"http://dbpedia.org/resource/Six_Points,_Clay_County,_Indiana"	"Six Points, Clay County, Indiana"
"http://dbpedia.org/resource/Six_Points,_Hendricks_County,_Indiana"	"Six Points, Hendricks County, Indiana"
http://dbpedia.org/resource/Skoda_Xanthi_Arena	Skoda Xanthi Arena
"http://dbpedia.org/resource/Skoutari,_Laconia"	"Skoutari, Laconia"
http://dbpedia.org/resource/Skyway_(Disney)	Skyway (Disney)
"http://dbpedia.org/resource/Slavia,_Florida"	"Slavia, Florida"
"http://dbpedia.org/resource/Sleeping_Beauty_Mountain,_Kalinga"	"Sleeping Beauty Mountain, Kalinga"
http://dbpedia.org/resource/Sleeping_Beauty_Mountain_Provincial_Park	Sleeping Beauty Mountain Provincial Park
http://dbpedia.org/resource/Sloboda_Ukraine	Sloboda Ukraine
http://dbpedia.org/resource/Sloss_Furnaces	Sloss Furnaces
http://dbpedia.org/resource/Slovenski_Javornik	Slovenski Javornik
"http://dbpedia.org/resource/Smile,_Kentucky"	"Smile, Kentucky"
"http://dbpedia.org/resource/Smith_Island_(Hudson_Bay,_Nunavut)"	"Smith Island (Hudson Bay, Nunavut)"
http://dbpedia.org/resource/Smith_Island_(Japan)	Smith Island (Japan)
http://dbpedia.org/resource/Smith_Island_(South_Australia)	Smith Island (South Australia)
http://dbpedia.org/resource/Smithsonian_Libraries	Smithsonian Libraries
http://dbpedia.org/resource/Smoke_(jazz_club)	Smoke (jazz club)
"http://dbpedia.org/resource/Snape,_North_Yorkshire"	"Snape, North Yorkshire"
http://dbpedia.org/resource/Snape_Island	Snape Island
http://dbpedia.org/resource/Snape_with_Thorp	Snape with Thorp
"http://dbpedia.org/resource/Snow_Lake,_King_County,_Washington"	"Snow Lake, King County, Washington"
http://dbpedia.org/resource/Snow_Lake_(Idaho)	Snow Lake (Idaho)
http://dbpedia.org/resource/Snow_Lake_(Mount_Rainier)	Snow Lake (Mount Rainier)
http://dbpedia.org/resource/Snow_Lake_(Nevada)	Snow Lake (Nevada)
http://dbpedia.org/resource/Sockbridge_and_Tirril	Sockbridge and Tirril
http://dbpedia.org/resource/Soco_Gap	Soco Gap
http://dbpedia.org/resource/Soco_River	Soco River
http://dbpedia.org/resource/Socos_District	Socos District
http://dbpedia.org/resource/Soil_Moisture_and_Ocean_Salinity	Soil Moisture and Ocean Salinity
"http://dbpedia.org/resource/Sokolsky_District,_Nizhny_Novgorod_Oblast"	"Sokolsky District, Nizhny Novgorod Oblast"
"http://dbpedia.org/resource/SokoÅâÌ_w,_Gmina_GoszczanÌ_w"	"SokoÅâÌ_w, Gmina GoszczanÌ_w"
"http://dbpedia.org/resource/SokoÅâÌ_w,_Gmina_Sieradz"	"SokoÅâÌ_w, Gmina Sieradz"
"http://dbpedia.org/resource/SokoÅâÌ_w,_Gostynin_County"	"SokoÅâÌ_w, Gostynin County"
"http://dbpedia.org/resource/SokoÅâÌ_w,_Lubusz_Voivodeship"	"SokoÅâÌ_w, Lubusz Voivodeship"
"http://dbpedia.org/resource/SokoÅâÌ_w,_PruszkÌ_w_County"	"SokoÅâÌ_w, PruszkÌ_w County"
"http://dbpedia.org/resource/SokoÅâÌ_w,_Skierniewice_County"	"SokoÅâÌ_w, Skierniewice County"
"http://dbpedia.org/resource/SokoÅâÌ_w,_West_Pomeranian_Voivodeship"	"SokoÅâÌ_w, West Pomeranian Voivodeship"
http://dbpedia.org/resource/SokoÅâÌ_w-Towarzystwo	SokoÅâÌ_w-Towarzystwo
